Title,slate,Player,Pos,Start,Team,Opp,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value,Actual Score,Val,AvgTur,AvgDrg,AvgBrns,AvgLgth
LEC Main,47135.0,Carzzy - STAR,ADC,P,MAD,vs FNC,1,-142.5,58.8%,9300,4.1,2.1,6.1,257.4,0.0,81.3,37.2,35.0,43.14,43.14,100,,6,3.1,0.0,,,,,
LEC Main,47135.0,Larssen - STAR,MID,P,RGE,vs MSF,1,-172.5,63.3%,9300,4.5,1.6,4.4,311.0,6.2,55.2,30.4,19.6,38.72,38.72,100,,36,2.8,0.0,,,,,
LCK LPL Main,47151.0,huanfeng - STAR,ADC,Y,SN,vs V5,3,167.5,37.4%,9100,4.3,2.3,5.2,317.8,18.3,93.3,74.2,30.0,72.38,72.38,100,,60,5.3,0.0,,,,,
LEC Main,47135.0,Nemesis - STAR,MID,P,FNC,vs MAD,1,142.5,41.2%,9100,2.9,2.3,5.4,291.4,0.0,64.6,31.5,29.3,30.9,30.9,100,,7,2.3,0.0,,,,,
LCK LPL Main,47151.0,ShowMaker - STAR,MID,P,DWG,vs SB,3,-725.0,87.7%,9100,3.4,1.4,5.2,280.4,51.2,130.2,59.1,31.6,124.25,124.25,100,,47,9.1,0.0,,,,,
LEC Main,47135.0,Crownshot - STAR,ADC,P,SK,vs XL,1,-137.5,57.8%,9000,2.8,1.7,3.8,344.7,14.2,42.5,21.0,11.3,38.27,38.27,100,,46,2.8,0.0,,,,,
LEC Main,47135.0,Inspired - STAR,JNG,P,RGE,vs MSF,1,-172.5,63.3%,9000,1.9,1.6,6.8,157.0,4.5,53.5,24.4,19.6,36.15,36.15,100,,20,2.7,0.0,,,,,
LCK LPL Main,47151.0,Betty - STAR,ADC,Y,RNG,vs LGD,3,117.5,46%,9000,4.1,1.6,5.2,284.1,22.1,95.9,72.1,29.5,77.43,77.43,100,,59,5.7,0.0,,,,,
LCS Main,47136.0,Goldenglue - STAR,MID,Y,EG,vs IMT,1,-215.0,68%,9000,2.4,2.5,4.1,268.3,1.4,33.9,19.9,13.0,21.53,21.53,100,,35,1.6,0.0,,,,,
LEC Main,47135.0,Caps - STAR,MID,P,G2,vs S04,1,-762.5,88.5%,8900,4.4,2.6,7.5,262.8,0.0,108.9,50.7,51.4,47.73,47.73,100,,0,3.6,0.0,,,,,
LCK LPL Main,47151.0,HyBriD - STAR,ADC,P,APK,vs AF,3,482.5,17.2%,8900,3.5,2.5,2.8,344.3,7.9,86.1,53.0,31.3,58.77,58.77,100,,41,4.4,0.0,,,,,
LEC Main,47135.0,Kobbe - STAR,ADC,P,MSF,vs RGE,1,172.5,36.7%,8800,3.1,1.4,4.8,326.2,0.0,50.0,30.7,25.3,18.08,18.08,100,,18,1.4,0.0,,,,,
LCS Main,47136.0,Svenskeren - STAR,JNG,Y,EG,vs IMT,1,-215.0,68%,8800,1.6,2.9,6.2,161.9,0.0,50.4,24.0,21.4,27.42,27.42,100,,11,2.1,0.0,,,,,
LCK LPL Main,47151.0,Mole - STAR,MID,Y,V5,vs SN,3,-167.5,62.5%,8800,2.7,3.1,5.2,225.8,49.7,111.7,49.9,24.8,111.81,111.81,100,,50,8.5,0.0,,,,,
LEC Main,47135.0,SelfMade - STAR,JNG,P,FNC,vs MAD,1,142.5,41.2%,8700,3.9,2.4,6.3,186.3,0.0,74.1,34.8,33.7,35.33,35.33,100,,3,2.7,0.0,,,,,
LCS Main,47136.0,WildTurtle - STAR,ADC,Y,FLY,vs TL,1,150.0,40%,8700,2.6,1.8,4.3,287.5,0.0,71.1,32.8,35.2,27.45,27.45,100,,0,2.1,0.0,,,,,
LCK LPL Main,47151.0,Canyon - STAR,JNG,P,DWG,vs SB,3,-725.0,87.7%,8700,1.9,2.2,6.2,177.2,33.4,103.9,47.8,28.2,92.43,92.43,100,,41,7.1,0.0,,,,,
LCK LPL Main,47151.0,Route - STAR,ADC,P,SB,vs DWG,3,725.0,12.1%,8700,2.9,2.0,4.1,311.3,4.5,93.7,56.4,35.7,60.27,60.27,100,,37,4.6,0.0,,,,,
LEC Main,47135.0,Jankos - STAR,JNG,P,G2,vs S04,1,-762.5,88.5%,8600,3.9,2.4,7.3,162.5,0.0,91.1,43.1,41.2,43.92,43.92,100,,4,3.4,0.0,,,,,
LCS Main,47136.0,Jensen - STAR,MID,P,TL,vs FLY,1,-150.0,59.9%,8600,2.6,1.5,4.7,324.5,17.0,38.0,22.3,8.4,38.09,38.09,100,,62,3.0,0.0,,,,,
LCS Main,47136.0,Jiizuke - STAR,MID,N,EG,vs IMT,1,-215.0,68%,8600,3.5,2.5,4.6,308.3,0.0,36.0,30.4,24.0,0.0,0.0,100,,21,0.0,0.0,,,,,
LCK LPL Main,47151.0,y4 - STAR,ADC,N,V5,vs SN,3,-167.5,62.5%,8600,2.4,3.4,4.4,169.8,0.0,21.2,33.7,14.1,0.0,0.0,100,,58,0.0,0.0,,,,,
LCK LPL Main,47151.0,Nuguri - STAR,TOP,P,DWG,vs SB,3,-725.0,87.7%,8600,2.8,3.2,4.8,283.9,35.5,109.0,50.9,29.4,97.34,97.34,100,,42,7.5,0.0,,,,,
LCK LPL Main,47151.0,Fly - STAR,MID,P,AF,vs APK,3,-482.5,82.6%,8600,2.2,2.3,4.8,254.4,30.0,103.2,46.5,29.3,88.89,88.89,100,,37,6.9,0.0,,,,,
LCK LPL Main,47151.0,Weiwei - STAR,JNG,Y,V5,vs SN,3,-167.5,62.5%,8500,3.3,1.2,7.1,186.8,35.6,88.1,73.7,21.0,84.92,84.92,100,,72,6.7,0.0,,,,,
LCK LPL Main,47151.0,xiye - STAR,MID,Y,LGD,vs RNG,3,-117.5,54.1%,8500,3.6,2.5,5.3,260.3,19.2,82.7,60.4,25.4,66.93,66.93,100,,58,5.2,0.0,,,,,
LEC Main,47135.0,Nukeduck - STAR,MID,P,OG,vs VIT,1,-210.0,67.6%,8500,2.2,2.3,5.6,272.2,0.0,61.7,27.2,24.9,36.53,36.53,100,,8,2.9,0.0,,,,,
LEC Main,47135.0,Patrik - STAR,ADC,P,XL,vs SK,1,137.5,42.1%,8500,2.9,2.4,3.7,307.7,7.1,40.1,20.0,13.2,30.39,30.39,100,,34,2.4,0.0,,,,,
LEC Main,47135.0,Finn - STAR,TOP,P,RGE,vs MSF,1,-172.5,63.3%,8500,1.8,2.8,5.3,240.3,0.6,56.3,22.0,22.3,34.31,34.31,100,,0,2.7,0.0,,,,,
LCK LPL Main,47151.0,Nuclear - STAR,ADC,D,DWG,vs SB,3,-725.0,87.7%,8500,2.2,1.6,3.6,296.0,0.0,38.7,43.0,25.8,0.0,0.0,100,,40,0.0,0.0,,,,,
LCK LPL Main,47151.0,SS - STAR,ADC,D,AF,vs APK,3,-482.5,82.6%,8500,1.5,2.0,1.5,351.8,0.0,21.9,21.6,14.6,0.0,0.0,100,,0,0.0,0.0,,,,,
LCK LPL Main,47151.0,Leo - STAR,ADC,D,SB,vs DWG,3,725.0,12.1%,8500,2.9,1.7,4.6,343.5,0.0,38.3,52.8,25.5,0.0,0.0,100,,52,0.0,0.0,,,,,
LCK LPL Main,47151.0,Trigger - STAR,ADC,P,APK,vs AF,3,482.5,17.2%,8500,2.6,2.4,2.6,303.6,0.0,53.4,29.2,24.2,25.71,25.71,100,,17,2.0,0.0,,,,,
LCS Main,47136.0,MasH - STAR,ADC,N,FLY,vs TL,1,150.0,40%,8500,3.5,1.8,4.6,295.3,0.0,21.6,23.8,14.4,0.0,0.0,100,,39,0.0,0.0,,,,,
LCK LPL Main,47151.0,Biubiu - STAR,TOP,Y,V5,vs SN,3,-167.5,62.5%,8400,2.4,2.4,5.7,216.2,31.3,92.1,57.6,24.3,83.46,83.46,100,,58,6.6,0.0,,,,,
LEC Main,47135.0,Humanoid - STAR,MID,P,MAD,vs FNC,1,-142.5,58.8%,8400,3.7,2.5,5.8,288.9,1.4,66.7,33.6,26.1,41.25,41.25,100,,22,3.3,0.0,,,,,
LCK LPL Main,47151.0,Xiaohu - STAR,MID,Y,RNG,vs LGD,3,117.5,46%,8400,3.1,2.3,5.9,277.4,17.6,86.3,67.4,27.5,67.61,67.61,100,,59,5.4,0.0,,,,,
LEC Main,47135.0,Bwipo - STAR,TOP,P,FNC,vs MAD,1,142.5,41.2%,8300,2.8,3.4,6.6,227.0,0.0,64.8,31.0,30.2,29.27,29.27,100,,3,2.4,0.0,,,,,
LEC Main,47135.0,Xerxe - STAR,JNG,P,OG,vs VIT,1,-210.0,67.6%,8300,2.5,1.7,6.0,174.3,3.4,56.4,26.6,21.2,36.87,36.87,100,,20,3.0,0.0,,,,,
LCS Main,47136.0,Broxah - STAR,JNG,P,TL,vs FLY,1,-150.0,59.9%,8300,1.6,1.7,5.9,187.0,9.4,34.1,18.6,9.9,28.88,28.88,100,,47,2.3,0.0,,,,,
LCK LPL Main,47151.0,Spirit - STAR,JNG,P,AF,vs APK,3,-482.5,82.6%,8300,1.6,2.5,5.7,169.7,21.6,92.6,42.5,28.4,75.0,75.0,100,,33,6.0,0.0,,,,,
LCK LPL Main,47151.0,Kiin - STAR,TOP,P,AF,vs APK,3,-482.5,82.6%,8300,2.2,2.7,4.5,279.5,35.8,100.0,48.4,25.7,92.19,92.19,100,,47,7.4,0.0,,,,,
LCK LPL Main,47151.0,Angel - STAR,MID,Y,SN,vs V5,3,167.5,37.4%,8200,3.6,2.2,6.0,260.2,16.0,90.2,71.2,29.7,68.49,68.49,100,,58,5.6,0.0,,,,,
LEC Main,47135.0,Comp - STAR,ADC,P,VIT,vs OG,1,210.0,32.3%,8200,3.7,2.7,3.5,344.4,8.1,42.4,22.3,13.7,32.73,32.73,100,,39,2.7,0.0,,,,,
LEC Main,47135.0,Shad0w - STAR,JNG,P,MAD,vs FNC,1,-142.5,58.8%,8200,3.3,2.3,7.0,165.5,0.0,80.3,34.5,34.7,42.36,42.36,100,,0,3.4,0.0,,,,,
LCS Main,47136.0,Insanity - STAR,MID,P,IMT,vs EG,1,215.0,31.7%,8200,3.5,1.7,4.3,310.2,0.0,25.8,23.5,10.9,14.15,14.15,100,,54,1.2,0.0,,,,,
LCK LPL Main,47151.0,Peanut - STAR,JNG,Y,LGD,vs RNG,3,-117.5,54.1%,8100,3.3,2.3,6.4,188.9,25.7,97.2,63.1,28.6,81.48,81.48,100,,55,6.7,0.0,,,,,
LCK LPL Main,47151.0,LangX - STAR,TOP,Y,LGD,vs RNG,3,-117.5,54.1%,8100,2.6,2.2,5.5,263.5,25.2,81.4,59.9,22.5,71.49,71.49,100,,62,5.9,0.0,,,,,
LCS Main,47136.0,Huni - STAR,TOP,Y,EG,vs IMT,1,-215.0,68%,8100,1.7,3.2,4.6,265.6,1.4,28.1,17.0,10.7,18.12,18.12,100,,37,1.5,0.0,,,,,
LEC Main,47135.0,Wunder - STAR,TOP,P,G2,vs S04,1,-762.5,88.5%,8000,2.9,2.9,5.9,232.0,0.0,80.2,37.0,37.3,36.32,36.32,100,,0,3.0,0.0,,,,,
LEC Main,47135.0,Vander - STAR,SUP,P,RGE,vs MSF,1,-172.5,63.3%,8000,1.0,1.9,7.1,38.0,1.0,36.3,18.4,14.1,22.65,22.65,100,,23,1.9,0.0,,,,,
LCK LPL Main,47151.0,XLB - STAR,JNG,Y,RNG,vs LGD,3,117.5,46%,8000,2.6,2.6,6.8,162.0,13.6,83.3,60.9,27.9,62.24,62.24,100,,54,5.2,0.0,,,,,
LCK LPL Main,47151.0,BeryL - STAR,SUP,P,DWG,vs SB,3,-725.0,87.7%,8000,1.3,2.9,7.6,73.2,34.9,105.2,43.7,28.1,94.5,94.5,100,,36,7.9,0.0,,,,,
LCK LPL Main,47151.0,All iN - STAR,MID,D,AF,vs APK,3,-482.5,82.6%,8000,3.2,1.3,3.9,260.9,0.0,28.8,52.3,19.2,0.0,0.0,100,,63,0.0,0.0,,,,,
LEC Main,47135.0,Neon - STAR,ADC,P,S04,vs G2,1,762.5,11.6%,8000,2.1,2.8,3.6,293.9,0.0,31.0,16.6,12.7,17.96,17.96,100,,23,1.5,0.0,,,,,
LCK LPL Main,47151.0,New - STAR,TOP,Y,RNG,vs LGD,3,117.5,46%,8000,2.1,2.6,4.4,246.8,14.1,69.1,49.2,22.0,54.18,54.18,100,,55,4.5,0.0,,,,,
LEC Main,47135.0,ZaZee - STAR,MID,P,SK,vs XL,1,-137.5,57.8%,8000,2.4,1.8,5.9,320.1,17.1,39.6,23.6,9.0,39.15,39.15,100,,62,3.3,0.0,,,,,
LEC Main,47135.0,Febiven - STAR,MID,P,MSF,vs RGE,1,172.5,36.7%,7900,2.9,2.5,3.8,280.8,3.8,42.5,23.0,15.5,28.91,28.91,100,,33,2.4,0.0,,,,,
LEC Main,47135.0,Trick - STAR,JNG,P,SK,vs XL,1,-137.5,57.8%,7900,1.6,3.0,4.9,168.6,11.4,33.4,14.8,8.8,30.26,30.26,100,,41,2.6,0.0,,,,,
LCS Main,47136.0,PowerOfEvil - STAR,MID,Y,FLY,vs TL,1,150.0,40%,7900,3.9,2.0,4.1,315.6,0.0,81.7,38.2,40.4,31.59,31.59,100,,0,2.7,0.0,,,,,
LCS Main,47136.0,Kumo - STAR,TOP,N,EG,vs IMT,1,-215.0,68%,7900,2.5,2.8,4.2,251.4,0.0,29.3,23.0,19.5,0.0,0.0,100,,15,0.0,0.0,,,,,
LCS Main,47136.0,Xmithie - STAR,JNG,P,IMT,vs EG,1,215.0,31.7%,7900,1.7,2.7,5.6,189.8,11.0,39.2,17.2,11.3,33.44,33.44,100,,34,2.8,0.0,,,,,
LCS Main,47136.0,Zeyzal - STAR,SUP,Y,EG,vs IMT,1,-215.0,68%,7900,1.1,1.9,6.9,45.2,0.0,43.6,21.1,17.7,25.58,25.58,100,,16,2.2,0.0,,,,,
LCK LPL Main,47151.0,Cryin - STAR,MID,N,RNG,vs LGD,3,117.5,46%,7900,5.0,2.1,6.6,281.2,0.0,57.3,81.3,38.2,0.0,0.0,100,,53,0.0,0.0,,,,,
LCK LPL Main,47151.0,xiaohan - STAR,JNG,N,V5,vs SN,3,-167.5,62.5%,7900,2.5,4.1,4.4,143.7,0.0,15.9,30.1,10.6,0.0,0.0,100,,65,0.0,0.0,,,,,
LCK LPL Main,47151.0,Ppgod - STAR,SUP,Y,V5,vs SN,3,-167.5,62.5%,7900,0.5,2.5,9.6,31.2,40.7,90.7,54.3,20.0,91.01,91.01,100,,63,7.7,0.0,,,,,
LCK LPL Main,47151.0,SofM - STAR,JNG,Y,SN,vs V5,3,167.5,37.4%,7800,1.9,2.8,8.1,176.5,14.9,74.9,62.4,24.0,58.29,58.29,100,,62,5.0,0.0,,,,,
LCK LPL Main,47151.0,bin - STAR,TOP,Y,SN,vs V5,3,167.5,37.4%,7800,2.8,2.9,4.6,274.0,11.0,73.5,54.6,25.0,53.94,53.94,100,,54,4.6,0.0,,,,,
LEC Main,47135.0,Alphari - STAR,TOP,P,OG,vs VIT,1,-210.0,67.6%,7800,3.1,1.9,4.4,291.3,7.5,51.2,26.6,17.5,37.43,37.43,100,,34,3.2,0.0,,,,,
LEC Main,47135.0,Hylissang - STAR,SUP,P,FNC,vs MAD,1,142.5,41.2%,7800,0.7,4.1,8.1,52.0,0.0,55.5,22.6,29.4,17.12,17.12,100,,0,1.5,0.0,,,,,
LCS Main,47136.0,Impact - STAR,TOP,P,TL,vs FLY,1,-150.0,59.9%,7800,2.2,2.3,3.8,269.2,7.6,33.1,17.2,10.2,26.67,26.67,100,,41,2.3,0.0,,,,,
LEC Main,47135.0,Orome - STAR,TOP,P,MAD,vs FNC,1,-142.5,58.8%,7700,2.4,2.3,6.0,238.9,0.1,59.8,28.4,23.9,35.96,35.96,100,,16,3.1,0.0,,,,,
LEC Main,47135.0,Mikyx - STAR,SUP,P,G2,vs S04,1,-762.5,88.5%,7700,1.1,2.8,9.7,50.2,0.0,82.2,36.0,41.0,31.08,31.08,100,,0,2.7,0.0,,,,,
LCK LPL Main,47151.0,FATE - STAR,MID,P,SB,vs DWG,3,725.0,12.1%,7700,4.1,1.4,4.5,302.6,1.4,101.9,74.9,40.2,62.46,62.46,100,,46,5.4,0.0,,,,,
LCK LPL Main,47151.0,Mickey - STAR,MID,P,APK,vs AF,3,482.5,17.2%,7600,1.9,2.8,3.3,275.7,0.0,58.1,27.0,23.8,33.6,33.6,100,,12,2.9,0.0,,,,,
LEC Main,47135.0,Special - STAR,MID,P,XL,vs SK,1,137.5,42.1%,7600,3.7,1.9,5.1,293.1,0.0,43.2,25.2,18.8,22.56,22.56,100,,25,2.0,0.0,,,,,
LCS Main,47136.0,Santorin - STAR,JNG,Y,FLY,vs TL,1,150.0,40%,7600,2.3,2.5,6.6,167.2,0.0,70.1,32.8,34.6,27.32,27.32,100,,0,2.4,0.0,,,,,
LCK LPL Main,47151.0,Flawless - STAR,JNG,P,APK,vs AF,3,482.5,17.2%,7600,1.7,3.2,4.6,171.0,4.3,66.3,38.7,24.8,43.71,43.71,100,,36,3.8,0.0,,,,,
LCK LPL Main,47151.0,Ben - STAR,SUP,P,AF,vs APK,3,-482.5,82.6%,7600,0.3,2.8,7.4,29.6,17.9,88.9,37.3,28.4,69.41,69.41,100,,24,6.1,0.0,,,,,
LCK LPL Main,47151.0,ikssu - STAR,TOP,P,APK,vs AF,3,482.5,17.2%,7600,2.1,3.5,3.8,235.5,4.9,65.4,40.0,24.2,43.68,43.68,100,,40,3.8,0.0,,,,,
LCK LPL Main,47151.0,Yuuki - STAR,MID,N,LGD,vs RNG,3,-117.5,54.1%,7500,3.0,3.2,6.0,279.9,0.0,50.0,57.5,33.3,0.0,0.0,100,,42,0.0,0.0,,,,,
LCK LPL Main,47151.0,Mark - STAR,SUP,Y,LGD,vs RNG,3,-117.5,54.1%,7500,0.5,2.8,7.7,37.4,0.0,63.5,40.1,27.2,34.04,34.04,100,,32,3.0,0.0,,,,,
LEC Main,47135.0,Razork - STAR,JNG,P,MSF,vs RGE,1,172.5,36.7%,7500,2.4,3.1,5.5,165.1,4.9,40.4,21.0,14.2,28.65,28.65,100,,32,2.5,0.0,,,,,
LEC Main,47135.0,Jenax - STAR,TOP,P,SK,vs XL,1,-137.5,57.8%,7500,2.3,2.8,3.8,271.8,11.4,37.9,17.1,10.6,33.03,33.03,100,,38,2.9,0.0,,,,,
LEC Main,47135.0,Jactroll - STAR,SUP,P,OG,vs VIT,1,-210.0,67.6%,7500,0.3,3.8,6.3,29.3,4.8,23.1,10.4,7.3,18.17,18.17,100,,30,1.6,0.0,,,,,
LEC Main,47135.0,Milica - STAR,MID,P,VIT,vs OG,1,210.0,32.3%,7500,2.9,2.0,4.6,335.1,12.1,36.8,22.6,9.9,32.96,32.96,100,,56,2.9,0.0,,,,,
LCS Main,47136.0,CoreJJ - STAR,SUP,P,TL,vs FLY,1,-150.0,59.9%,7500,0.3,1.6,7.5,40.5,6.3,29.8,15.2,9.4,23.58,23.58,100,,38,2.1,0.0,,,,,
LCK LPL Main,47151.0,clx - STAR,MID,N,V5,vs SN,3,-167.5,62.5%,7500,1.5,4.0,4.6,175.7,0.0,24.9,28.0,16.6,0.0,0.0,100,,41,0.0,0.0,,,,,
LCK LPL Main,47151.0,Dove - STAR,MID,D,SB,vs DWG,3,725.0,12.1%,7500,2.0,2.2,3.3,274.9,0.0,38.0,41.9,25.3,0.0,0.0,100,,40,0.0,0.0,,,,,
LCK LPL Main,47151.0,OnFleek - STAR,JNG,P,SB,vs DWG,3,725.0,12.1%,7500,1.8,2.3,5.6,183.2,2.3,81.6,47.1,31.7,51.03,51.03,100,,33,4.5,0.0,,,,,
LCK LPL Main,47151.0,Keine - STAR,MID,P,APK,vs AF,3,482.5,17.2%,7500,1.7,2.1,3.7,277.0,0.0,34.7,35.5,23.1,0.0,0.0,100,,35,0.0,0.0,,,,,
LCS Main,47136.0,Allorim - STAR,TOP,P,IMT,vs EG,1,215.0,31.7%,7500,2.3,2.9,5.4,260.5,0.0,27.4,20.1,13.1,11.66,11.66,100,,35,1.0,0.0,,,,,
LEC Main,47135.0,Kaiser - STAR,SUP,P,MAD,vs FNC,1,-142.5,58.8%,7400,1.2,1.9,9.6,57.2,3.7,54.4,27.6,20.3,35.97,35.97,100,,26,3.2,0.0,,,,,
LCK LPL Main,47151.0,S1xu - STAR,JNG,N,RNG,vs LGD,3,117.5,46%,7400,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LCK LPL Main,47151.0,Ming - STAR,SUP,Y,RNG,vs LGD,3,117.5,46%,7400,0.8,2.6,8.3,52.0,7.0,67.2,50.2,24.1,46.61,46.61,100,,52,4.2,0.0,,,,,
LCK LPL Main,47151.0,Dread - STAR,JNG,D,AF,vs APK,3,-482.5,82.6%,7400,1.2,2.8,4.8,163.1,0.0,38.6,29.7,25.7,0.0,0.0,100,,13,0.0,0.0,,,,,
LCK LPL Main,47151.0,Punch - STAR,JNG,D,SB,vs DWG,3,725.0,12.1%,7400,1.5,2.1,5.9,157.2,0.0,45.9,43.0,30.6,0.0,0.0,100,,29,0.0,0.0,,,,,
LCK LPL Main,47151.0,Summit - STAR,TOP,P,SB,vs DWG,3,725.0,12.1%,7400,2.0,3.0,4.0,273.6,0.0,73.9,44.9,29.7,44.04,44.04,100,,34,4.0,0.0,,,,,
LCK LPL Main,47151.0,Kuma - STAR,JNG,P,APK,vs AF,3,482.5,17.2%,7400,0.0,3.0,2.0,122.0,8.2,8.2,3.4,0.0,12.26,12.26,100,,0,1.1,0.0,,,,,
LCK LPL Main,47151.0,View - STAR,JNG,N,SN,vs V5,3,167.5,37.4%,7400,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LCK LPL Main,47151.0,ping - STAR,JNG,N,V5,vs SN,3,-167.5,62.5%,7400,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LEC Main,47135.0,Abbedagge - STAR,MID,P,S04,vs G2,1,762.5,11.6%,7300,3.3,2.4,3.8,349.3,5.7,36.9,21.1,12.5,27.27,27.27,100,,41,2.5,0.0,,,,,
LEC Main,47135.0,Dan Dan - STAR,TOP,P,MSF,vs RGE,1,172.5,36.7%,7300,2.5,2.3,3.8,262.4,5.8,37.0,20.2,12.5,27.38,27.38,100,,38,2.5,0.0,,,,,
LEC Main,47135.0,Caedrel - STAR,JNG,P,XL,vs SK,1,137.5,42.1%,7300,1.6,2.8,3.9,166.3,4.0,26.7,13.2,9.1,19.59,19.59,100,,31,1.8,0.0,,,,,
LEC Main,47135.0,LIMIT - STAR,SUP,P,SK,vs XL,1,-137.5,57.8%,7300,0.9,3.3,5.9,35.2,4.7,33.5,11.8,11.5,24.3,24.3,100,,3,2.2,0.0,,,,,
LCK LPL Main,47151.0,Flame - STAR,TOP,D,DWG,vs SB,3,-725.0,87.7%,7300,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LCK LPL Main,47151.0,Jelly - STAR,SUP,D,AF,vs APK,3,-482.5,82.6%,7300,0.9,2.9,6.1,43.3,0.0,25.5,31.2,17.0,0.0,0.0,100,,46,0.0,0.0,,,,,
LEC Main,47135.0,Doss - STAR,SUP,P,MSF,vs RGE,1,172.5,36.7%,7300,0.2,2.6,6.6,32.1,2.5,24.3,11.8,8.7,16.83,16.83,100,,26,1.5,0.0,,,,,
LCK LPL Main,47151.0,Lies - STAR,TOP,N,LGD,vs RNG,3,-117.5,54.1%,7200,1.7,3.5,5.9,224.3,0.0,40.7,46.2,27.1,0.0,0.0,100,,41,0.0,0.0,,,,,
LCK LPL Main,47151.0,SwordArt - STAR,SUP,Y,SN,vs V5,3,167.5,37.4%,7200,0.8,2.9,8.8,33.7,7.2,62.4,50.1,22.1,43.89,43.89,100,,56,4.1,0.0,,,,,
LEC Main,47135.0,Skeanz - STAR,JNG,P,VIT,vs OG,1,210.0,32.3%,7200,2.4,2.9,4.8,174.8,7.4,38.9,17.3,12.6,29.94,29.94,100,,27,2.8,0.0,,,,,
LEC Main,47135.0,Destiny - STAR,SUP,D,OG,vs VIT,1,-210.0,67.6%,7200,0.7,2.3,7.8,32.3,0.0,28.4,21.0,18.9,0.0,0.0,100,,10,0.0,0.0,,,,,
LCS Main,47136.0,Hakuho - STAR,SUP,P,IMT,vs EG,1,215.0,31.7%,7200,0.5,2.1,6.4,34.6,6.5,27.5,12.9,8.4,22.4,22.4,100,,35,2.1,0.0,,,,,
LCK LPL Main,47151.0,Secret - STAR,SUP,P,APK,vs AF,3,482.5,17.2%,7100,0.3,3.0,5.7,33.6,0.0,53.3,27.4,24.9,23.97,23.97,100,,9,2.3,0.0,,,,,
LCK LPL Main,47151.0,Garvey - STAR,TOP,N,LGD,vs RNG,3,-117.5,54.1%,7100,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LEC Main,47135.0,Kryze - STAR,TOP,P,XL,vs SK,1,137.5,42.1%,7100,2.2,2.3,2.4,280.2,5.1,31.9,14.7,10.7,23.73,23.73,100,,27,2.2,0.0,,,,,
LEC Main,47135.0,Gilius - STAR,JNG,P,S04,vs G2,1,762.5,11.6%,7000,2.7,2.4,4.2,179.9,15.7,39.9,17.6,9.7,38.06,38.06,100,,45,3.6,0.0,,,,,
LCK LPL Main,47151.0,705 - STAR,TOP,N,RNG,vs LGD,3,117.5,46%,7000,1.4,3.1,5.4,238.0,0.0,34.4,45.4,22.9,0.0,0.0,100,,50,0.0,0.0,,,,,
LCS Main,47136.0,Solo - STAR,TOP,Y,FLY,vs TL,1,150.0,40%,7000,2.2,3.1,5.3,258.0,0.0,64.0,33.7,31.9,24.2,24.2,100,,5,2.3,0.0,,,,,
LCK LPL Main,47151.0,Hoon - STAR,TOP,D,AF,vs APK,3,-482.5,82.6%,7000,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LCK LPL Main,47151.0,Lonely - STAR,TOP,D,SB,vs DWG,3,725.0,12.1%,7000,2.5,3.2,5.4,262.1,0.0,26.4,52.9,17.6,0.0,0.0,100,,67,0.0,0.0,,,,,
LCK LPL Main,47151.0,Alphamong - STAR,TOP,D,APK,vs AF,3,482.5,17.2%,7000,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LEC Main,47135.0,Nji - STAR,JNG,P,VIT,vs OG,1,210.0,32.3%,7000,0.5,3.1,5.1,163.6,0.0,12.2,11.9,8.1,0.0,0.0,100,,32,0.0,0.0,,,,,
LEC Main,47135.0,Cabochard - STAR,TOP,P,VIT,vs OG,1,210.0,32.3%,6900,1.8,2.6,4.0,264.4,8.0,31.0,16.2,9.2,25.83,25.83,100,,43,2.5,0.0,,,,,
LEC Main,47135.0,Tore - STAR,SUP,P,XL,vs SK,1,137.5,42.1%,6900,0.5,3.0,5.5,40.8,0.0,23.9,10.3,9.7,14.03,14.03,100,,6,1.4,0.0,,,,,
LCS Main,47136.0,IgNar - STAR,SUP,Y,FLY,vs TL,1,150.0,40%,6900,0.7,2.3,7.5,41.7,0.0,55.4,24.8,28.1,19.86,19.86,100,,0,1.9,0.0,,,,,
LEC Main,47135.0,Lurox - STAR,JNG,P,S04,vs G2,1,762.5,11.6%,6800,1.9,2.1,5.1,194.4,0.0,17.1,17.1,11.4,0.0,0.0,100,,33,0.0,0.0,,,,,
LEC Main,47135.0,Odoamne - STAR,TOP,P,S04,vs G2,1,762.5,11.6%,6800,2.2,2.1,4.3,296.4,10.9,41.4,19.1,12.2,34.7,34.7,100,,36,3.4,0.0,,,,,
